,id,title,description,microcat_id,item_price,real_weight,real_height,real_length,real_width,uploaded_at,path,mean_weight,std_weight,mean_height,std_height,mean_length,std_length,mean_width,std_width
91,92,пиджак женский esprit,"пиджак женский esprit. трикотажный пиджак цвет джинсы, орнамент ёлочка, золотой пуговка размер l-xl, состояние превосходный торга, мочь почта отправить добро пожаловать профиль мочь встретить вещь zara, hm mango тд",126,750.0,0.5,14.280926567784144,38.93305503537361,25.399956330365374,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Пиджаки и костюмы",1.1354261277297364,0.9466560618695171,9.234209071878169,6.532205193729339,33.81857713151655,11.473325435018415,25.7396874856183,9.007614233634026
92,93,"пиджак zara размер м, 28, лён","новый пиджак zara, размер 28. верх - 100 лен, подкладка - полиэстер. бирка цена срезать ранее, вещь раз употреблении. сторона спина полуобхват грудь расстояние боковой шов мышка 47 смотреть ширина уровень талия спинка - 51 смотреть ширина расстояние боковой шов спинка низ пиджак - 53 смотреть рукав внутренний шов 29 см, внешний - 45 смотреть длина спинка 71 смотреть",126,1100.0,1.1886000213384804,1.0,53.307315867567794,36.415119319965775,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Пиджаки и костюмы",1.1354261277297364,0.9466560618695171,9.234209071878169,6.532205193729339,33.81857713151655,11.473325435018415,25.7396874856183,9.007614233634026
93,94,"женский жакет, пиджак бронь","жакет новый. размер ярлык 56. факт 52-54. рукав 34 цвет бирюзовый. купить , итог висит, т.к цвет яркий . торг. производство кыргызстан.ог 522 длина спинка 60см",126,350.0,0.3022733039664274,10.110527851415815,26.68798502665352,31.471752479780434,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Пиджаки и костюмы",1.1354261277297364,0.9466560618695171,9.234209071878169,6.532205193729339,33.81857713151655,11.473325435018415,25.7396874856183,9.007614233634026
94,95,пиджак женский джинсовый,"джинсовый пиджак известный торговый марки, оригинал. отлично пара джинсами, шифоновый юбка контрасте, шорты другой вариант согласно ваш вкус индивидуальности. возможный доставка черта города, 100 рублей.",126,200.0,0.8721077500212437,14.557460910115942,28.24162617218782,21.278966450871007,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Пиджаки и костюмы",1.1354261277297364,0.9466560618695171,9.234209071878169,6.532205193729339,33.81857713151655,11.473325435018415,25.7396874856183,9.007614233634026
95,96,"кожаный пиджак imperial, куртка uniqlo","пиджак кожаный imperial, подкладки, бу. край шов подраспустились. кожа один место разошлась. порукодельничать длина 58, рукав подмышка 28, грудь примерно 90, талия 80. застежек, поэтому меньший, больший размер хорошо. куртка uniqlo, бу 10, маркировка xl, m, было. смотреть лот",126,1000.0,0.5618151944735152,4.499103485420706,33.18257324231969,32.651781350782606,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Пиджаки и костюмы",1.1354261277297364,0.9466560618695171,9.234209071878169,6.532205193729339,33.81857713151655,11.473325435018415,25.7396874856183,9.007614233634026
96,97,кожаный пиджак zara оригинал,состояние новый вещи. oversize. подойти 42-46,126,2625.0,1.0473139978927672,22.09552240764297,36.26011374580922,19.010357167204543,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Пиджаки и костюмы",1.1354261277297364,0.9466560618695171,9.234209071878169,6.532205193729339,33.81857713151655,11.473325435018415,25.7396874856183,9.007614233634026
97,98,белый рубашка фсин 42,белый рубашка фсин идеальный состоянии. размер 42 .,136,400.0,0.26,9.920159697144166,30.251422763234388,7.860726899395976,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Рубашки и блузки",0.7146035608837505,0.7142330857616368,7.026373653117664,5.386938046216566,29.22113666865324,11.929216351343106,21.439933831027215,9.058967341516716
98,99,рубашка джинсовый женский новый,продать джинсовый рубашка новый,136,700.0,0.9132689168247146,14.898740977208025,23.431895523686453,17.638078474728076,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Рубашки и блузки",0.7146035608837505,0.7142330857616368,7.026373653117664,5.386938046216566,29.22113666865324,11.929216351343106,21.439933831027215,9.058967341516716
99,100,блузка женский river island s,"блузка отличный состоянии, размер s, заказывать asos, одевать 2 раз",136,400.0,2.1862955942772646,11.34852181465581,4.87261703193936,9.342362173588556,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Рубашки и блузки",0.7146035608837505,0.7142330857616368,7.026373653117664,5.386938046216566,29.22113666865324,11.929216351343106,21.439933831027215,9.058967341516716
100,101,комплект кроссовок костюм футболка 2 шт,костюм miu s кроссовок 37 футболка баленсиг футболка майсон,136,18300.0,3.1886993799056698,21.65252769404996,56.32984005788018,41.72629304940032,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Рубашки и блузки",0.7146035608837505,0.7142330857616368,7.026373653117664,5.386938046216566,29.22113666865324,11.929216351343106,21.439933831027215,9.058967341516716
101,102,блуза elisa cavaletti 50 лен хлопок,великолепный блуза elisa cavaletti ткань лен хлопок.перёд вдоль планка вышитый пайетками. планк рукав сзади лен. бок красивый полосатый ткань люрексом. скрытый планк . рукав 34. красивый металлический пуговками. низ красивый ажурный вышивка цифра буквы. замер грудь 57см бедра55см длина62см,136,2800.0,0.2,2.7181537519797825,41.685915561954594,22.524190711601804,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Рубашки и блузки",0.7146035608837505,0.7142330857616368,7.026373653117664,5.386938046216566,29.22113666865324,11.929216351343106,21.439933831027215,9.058967341516716
102,103,"новый белый рубашка hm, 12 размер","новый белый рубашка, прижиться гардеробе. бренд hm размер 12 цвет белый подмышка - 50см, длина - приблизительно 68. хлопок. авить - доставка - возможна.",136,700.0,0.2,3.5928667735938404,53.17447435750821,39.14808939615163,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Рубашки и блузки",0.7146035608837505,0.7142330857616368,7.026373653117664,5.386938046216566,29.22113666865324,11.929216351343106,21.439933831027215,9.058967341516716
103,104,блузка tom tailor 46-48р вискоза,"блузка tom tailor р.40 подойти 46-48р рф 100 вискоза идеальный состояние приятный тело резинка удобно юбка брюки цвет кирпичный помочь вам, любить ходить магазин мочь подобрать вас, запрос размер нужный вещи. например платье особенный случай свадьба, новый год, вечеринка стиле. писать найти разный вариант мочь найти море вещь вещь бриллиант 3копейки. съэкономить деньга потратить отдых путешествие одежда мировой производитель доступный цена посмотреть вещей,заходить к профиль первый видеть новый позиции,подписываться профиль надин застёжка пог 52 длина спина 58",136,300.0,0.4352551028132821,3.276524480454744,40.52173703967086,13.749386545813865,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Рубашки и блузки",0.7146035608837505,0.7142330857616368,7.026373653117664,5.386938046216566,29.22113666865324,11.929216351343106,21.439933831027215,9.058967341516716
104,105,блузка майк imperial оригинал италия,"блуза майк один плечо бренд imperial оригинал отличный идеальный состоянии. красивая, стильный удобная. возможный отправка город",136,1000.0,0.3,2.980897846602382,14.409557314818596,17.837517663706898,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Рубашки и блузки",0.7146035608837505,0.7142330857616368,7.026373653117664,5.386938046216566,29.22113666865324,11.929216351343106,21.439933831027215,9.058967341516716
105,106,рубашка завязка шея hm xs-s,"блуза завязка шее. бренд hm. российский размер 42-44 xs-s прекрасный состоянии, ткань напоминать шелк, факт 100 полиэстер. носиться отлично, мяться вообще, гладить ее. актуальный блуза завязками.",136,300.0,0.16,8.789112116207043,25.27652346124397,23.15699690433541,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Рубашки и блузки",0.7146035608837505,0.7142330857616368,7.026373653117664,5.386938046216566,29.22113666865324,11.929216351343106,21.439933831027215,9.058967341516716
106,107,пуховик лёгкий puma,обменять предлогайте. маленький,103,10.0,0.51,19.5670605303991,35.04733403679114,32.15652932601233,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Демисезонные куртки",1.3513879105881346,1.1024770543617253,12.184710273070905,7.5625944865196715,35.34339684616486,10.90320540169139,26.883604175386385,8.749048349333753
107,108,куртка cp company оригинал,"термо куртка c.p. company оригинал stone island, ma strum, dior, margiela",103,50.0,1.656033112018485,9.69273274129964,30.75088820454692,42.05879717157645,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Демисезонные куртки",1.3513879105881346,1.1024770543617253,12.184710273070905,7.5625944865196715,35.34339684616486,10.90320540169139,26.883604175386385,8.749048349333753
108,109,куртка демисезонный женский,"новый плюшевый демисезонный куртка капюшоном,размер ,хорошо подойти 48 р. большемерка . отправить почта сдэк 100 предоплата",103,3800.0,1.3528657970564053,16.90403923641532,33.05547875779202,19.758286842964147,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Демисезонные куртки",1.3513879105881346,1.1024770543617253,12.184710273070905,7.5625944865196715,35.34339684616486,10.90320540169139,26.883604175386385,8.749048349333753
109,110,куртка демисезонный женский 44-48,"итальянский курточка, карман молнии.",103,400.0,0.7,1.0,33.25132741452842,18.030432038771583,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Демисезонные куртки",1.3513879105881346,1.1024770543617253,12.184710273070905,7.5625944865196715,35.34339684616486,10.90320540169139,26.883604175386385,8.749048349333753
110,111,"женский куртка adidas, р. 44-46 осень-весна",продать женский куртка бренд adidas. размер - 44-46. застёгиваться молния кнопки. состояние хорошее.,103,385.0,0.8255074422517561,18.4392175882561,44.43195568333905,20.97327881975285,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Демисезонные куртки",1.3513879105881346,1.1024770543617253,12.184710273070905,7.5625944865196715,35.34339684616486,10.90320540169139,26.883604175386385,8.749048349333753
111,112,куртка демисезонный женский 52 размер оверсайза,"продать куртка женский 52 размер отличный состоянии, цвет чёрный, наполнитель синтепон, длина спина 75 см, ширина подмышка подмышка 77 см.",103,500.0,0.1,15.644945174738265,29.9165749276033,29.29507676350148,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Демисезонные куртки",1.3513879105881346,1.1024770543617253,12.184710273070905,7.5625944865196715,35.34339684616486,10.90320540169139,26.883604175386385,8.749048349333753
112,113,куртка большой размер мужской,"куртка, ветровка мужской большой размер",103,150.0,0.61,16.503017089202267,17.506798156997775,20.46113153958257,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Демисезонные куртки",1.3513879105881346,1.1024770543617253,12.184710273070905,7.5625944865196715,35.34339684616486,10.90320540169139,26.883604175386385,8.749048349333753
113,114,"бумага папиросная, пачка 500 штука пр-в ссср","настоящий советский папиросный бумага купить вкупе пачка 1990-й торговый центр разгар табачный кризиса.. продаваться упаковка тип современный офисный бумага. сожалению, сохранилась.. пролежать антресоль тридцать лет.. антиквариат, однако.. отличный вещь самокрутка",273,3999.0,1.8006433129420707,7.800140673813729,59.71405272981161,29.729677927963845,2025-12-15 12:15:26.051478,Электроника / Оргтехника и расходники / Канцелярия,1.4831141729910915,1.6863720680511491,10.769728155149979,7.2321660074666445,29.011520278697983,12.585619512734993,20.062335905831993,9.62474194745311
114,115,ежедневник notes rudn,ежденевника notes rudn university новый,273,580.0,1.2988692748942925,18.281683792244067,9.603366620670684,22.72431628959428,2025-12-15 12:15:26.051478,Электроника / Оргтехника и расходники / Канцелярия,1.4831141729910915,1.6863720680511491,10.769728155149979,7.2321660074666445,29.011520278697983,12.585619512734993,20.062335905831993,9.62474194745311
115,116,калькулятор citizen sr-270npu,инженерный калькулятор. пользоваться 2 раза. идеальный состоянии. комплект инструкция,273,500.0,0.1363501135066014,1.1081669912800098,11.674867663949687,11.246266381809978,2025-12-15 12:15:26.051478,Электроника / Оргтехника и расходники / Канцелярия,1.4831141729910915,1.6863720680511491,10.769728155149979,7.2321660074666445,29.011520278697983,12.585619512734993,20.062335905831993,9.62474194745311
116,117,lenovo thinkpad l 520,исполъзоваться 8 лет. батарея приобрести новый упаковке. беспроводный мышь сумка подарок,268,8000.0,3.92025127537582,13.638965786093047,58.16890759156315,39.85509839444745,2025-12-15 12:15:26.051478,Электроника / Ноутбуки / Ноутбуки,3.1434803024188103,1.6588524130766227,13.856560589259022,7.139416359862482,41.15563360981957,12.420875961795916,29.59471308471481,8.820813830899324
117,118,dell latitude e6410 сумка куча принадлежность,"dell latitude e6410 больший комплект отличный профессиональный ноутбук решение большинство задач. незаменимый помощник командировка учебы. процессор intel core i5-560m 2,67 ghz, экран 14 основной жёсткий диск ssd, позволять загружаться windows 25 секунд. установить активировать microsoft windows 11 microsoft office 2016. комплект входить - сумка dell. - сменный бокс optibay дополнительный hdd, вставляться вместо dvd привода. - дополнительный жёсткий диск 320 gb. - кабель hdmi. - кабель vga. - кабель usb a-b подключение принтера. - кабель ethernet. - переходник displayport to hdmi. - переходник vga to hdmi. готовить себя, ездить командировки, полный комплект был.",268,10900.0,4.2803220457161215,24.13207106899057,45.31693196971111,26.23246907257716,2025-12-15 12:15:26.051478,Электроника / Ноутбуки / Ноутбуки,3.1434803024188103,1.6588524130766227,13.856560589259022,7.139416359862482,41.15563360981957,12.420875961795916,29.59471308471481,8.820813830899324
118,119,hp tx 2500,"старенький ноут , включается, изоражения нет, экран целый. ноут зарядка hdd.",268,1500.0,2.674764972794488,17.597903336868534,60.92271242870734,26.70238805082201,2025-12-15 12:15:26.051478,Электроника / Ноутбуки / Ноутбуки,3.1434803024188103,1.6588524130766227,13.856560589259022,7.139416359862482,41.15563360981957,12.420875961795916,29.59471308471481,8.820813830899324
119,120,apple macbook pro 13 2017 256gb,"macbook pro 13 2017 256gb идеальный состояние верхний крышка иметься пара царапин, остальной отлично цвет space gray отличный акб родный 350-400 циклов. пользоваться экран засветов, точка тд комплект ноутбук зарядка меняться функция рабочий состояние прозрачный чехол подарок отправка авить доставкой11авить столько брать продажа ноутбук , полный предоплата сдек всякий комиссия",268,41000.0,0.6356453533414088,12.5360733345354,18.86307525371144,26.77868118019459,2025-12-15 12:15:26.051478,Электроника / Ноутбуки / Ноутбуки,3.1434803024188103,1.6588524130766227,13.856560589259022,7.139416359862482,41.15563360981957,12.420875961795916,29.59471308471481,8.820813830899324
120,121,acer ssd видеокарта 1 gb,"почистить , аккумулятор живой",268,8800.0,3.173592558006171,8.932724273628166,43.71652742113121,19.37558955762545,2025-12-15 12:15:26.051478,Электроника / Ноутбуки / Ноутбуки,3.1434803024188103,1.6588524130766227,13.856560589259022,7.139416359862482,41.15563360981957,12.420875961795916,29.59471308471481,8.820813830899324
121,122,asus eee pc 1015bx бронь,"нетбук asus, продавать ненадобностью, приобретаться работы. доп. фотовидео запросу.",268,2000.0,2.547932686292916,20.48597092906152,27.747074701954418,32.614792250294784,2025-12-15 12:15:26.051478,Электроника / Ноутбуки / Ноутбуки,3.1434803024188103,1.6588524130766227,13.856560589259022,7.139416359862482,41.15563360981957,12.420875961795916,29.59471308471481,8.820813830899324
122,123,macbook 13 модель a1342 4gb120gb ssd,"ноут хороший, где-то менять аккумулятор. давно, пользоваться супруга. начало эксплуатация увеличить память 4 заменить обычный диск ssd. небольшой дефект верхний крышке. небольшой след загрязнений. остальной рабочее, экран порядке, тач пад клавиатура проблем. небольшой трещина пластика район петель, особенность модели. работать достаточно быстро, подойти повседневный задач. передача новый владелец сбросить заводский настроек.",268,7200.0,3.961172256273676,8.310876430426541,33.615043616340586,26.398500683067937,2025-12-15 12:15:26.051478,Электроника / Ноутбуки / Ноутбуки,3.1434803024188103,1.6588524130766227,13.856560589259022,7.139416359862482,41.15563360981957,12.420875961795916,29.59471308471481,8.820813830899324
123,124,джинсы женский широкий bershka,джинсы труба женский широкий bershka,106,990.0,1.941237941247208,2.2713725977614345,36.78140769337076,15.8465345836926,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
124,125,мужской джинсы pepe jeans,"абсолютно новый мужской джинсы pepe jeans, размер 2934, хлопок 100, супер качество модель. покупать заграничный интернет-магазине, ошибиться размером.",106,2000.0,0.6032863930630835,0.5874768612950136,41.00203470987864,29.755183458189645,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
125,126,джинсы новый турция,"джинсы новый турции. привезти турции, подойти размеру.",106,1200.0,1.8014605693420624,5.844939402348558,37.60162772164664,29.936348966997933,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
126,127,джинсы левайс 505сделанно колумбия,"джинсы левайс 505 колумбия низ штанина 19 ,полупояс 40.5. винтаж,оригинал",106,1580.0,2.430464248280101,1.0,48.38183139920429,28.83024459460983,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
127,128,джинсы скинни тёплый 4850,"доставке. авить снять объявление получение товар покупателем. понимание авить доставка проблема разбирать шкафы. тёплый женский джинсы бренд gloria jeans, модель скинни, размер факт 48-50, этикетка 52170, плотный хлопокфлис, качественный молния - растегивается, высокий посадка, состояние отличное, см.фото. подойти широкий бедра, модель классно корректировать фигуру, убирать объёмы. внешний замер пот 50см, поб 56см, длина 105см. посадка 36см спинке. забрать остановка школа 38 встретиться друг месте.",106,350.0,1.3865766265683754,1.0,21.13857497598786,24.15947978019757,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
128,129,мужской джинсы evisu,"джинсы хороший состоянии, небольшой потёртость задний карман штанин. размер 44-46, длина внутренний шов - см, ширина пояса- смотреть",106,3600.0,1.5450869924371258,10.664604088411942,25.626878694320325,14.910592520582467,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
129,130,джинсы кюлот укоротить befree,"размер m170 ru46, обхват бедро 98-102, талия 70-74 договорённость скидка",106,225.0,0.9966374253264412,0.93781329032769,23.077779380269213,17.213901672814032,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
130,131,джинсы женский roberto cavalli 46р,"джинсы плотный хлопок roberto cavalli. -лёгкий клеш, средний посадка, пояс шлевками, прорезной накладный карманы, застёжка-молния пуговица, логотип сзади. маркировка 44р итальянский 46р. российский. хлопок-99, эластан 1, тянуться неплохо. потёртость декоративный производителя. состояние отличное, дефект след носки. талия 42-43см, бедро 47-48см, длина внутр. шов 80см",106,1200.0,0.7723376662558472,7.058276082510447,43.84329568709583,26.607309825087043,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
131,132,джинсы страз турция,джинсы одетый мероприятие. стрейч тянутся. подойти 50-52 думать 54 натянуть страз месте.,106,1100.0,0.69,8.323509456702372,46.25617217114822,28.88192087602407,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
132,133,доставка продать джинсы zara,"джинсы zara wide leg плотный, отлично держать форма удлинять рост размер 38 eur торг примерка примерка цена джинс 1500р отправка город 100 оплата",106,10.0,0.9350234878180208,3.1259118473510026,43.28110192737745,38.23569126233792,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
133,134,джинсы женский lime,джинсы женский lime размер 40 l-xl модель джинс mom торг уместный,106,4500.0,1.3893836418904095,7.86986004011967,46.05482760364527,45.06659328399396,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
134,135,джинсы bershka 40,"джинсы bershka отличный состоянии, надеть раз. европейский размер 40, 46-48 российский.",106,800.0,0.89,12.46331525241414,24.36961118667277,25.95085393790361,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
135,136,джинсы befree новый,"новый чёрный джинсы высокий талией, модель картинке, ткань супер,плотные, стрейч, 90см подойти 42 44, ширина штанина 20см, длина 109 поясо, 79 паха.",106,735.0,0.1,18.93422569036037,9.317456802075446,24.172268905182765,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
136,137,джинсы baldessarini 34 34. германия,"джинсы baldessarini 34 34. хлопок графитовый цвета. мягкие, приятный тактильно. пояс 43 см. длина 107 см. внутренний шов 80 см. низ 20 см. товар высокий качества. германии. состояние новых. отправить любой регион. авить доставка",106,5000.0,3.040640379243585,10.130410811212016,35.84922945905532,19.6103649741371,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
137,138,джинсы палаццо 29 р-р,"отличный состоянии,одевать пара раз. продаю,так поняла,чтый дать модель",106,500.0,0.5522495381896948,6.300947904692512,45.02184941827645,42.17252027051822,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
138,139,"джинсы женский 48-50, бананы, стрейч, белые","джинсы женский банан стрейч 44-50,32, новые,белый цвета,хорошать посадка, идти размер размер талия 80-88 ,бедро 114-132, т.к.ткань тянуться стрейч ,длина внешний шов 103, мочь отправить почта",106,990.0,0.9688091349041048,1.0,45.13278510426263,44.77108577941099,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
139,140,мужской джинсы gant,мягкий материал. отлично тёплый погоду. состояние пара выходов. полуталия 44 длина 108 штанина вн часть 81 штанина ширина 18 рекомендация носка вещь даю.,106,2370.0,0.81962819189238,1.0,46.89949639089205,32.34519405032526,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
140,141,джинсы мужской slim fit,джинсы отличный состояние мочь скинуть фотка сидеть замер лс торг,106,3000.0,1.143920742819542,11.568949681971162,16.983629732876434,35.747995468731894,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Джинсы",1.0819134843542875,0.8520142337166685,7.452905393484834,5.81793594511429,32.754259191928675,11.355655025979834,25.051699980979038,8.813908738846967
141,142,плащ женский marella max mara,"женский плащ marella max mara, размер 48, цвет молочный, состав хлопок, состояние хороший",128,2500.0,0.655,0.1598015272429719,41.05301832887457,31.998759097635887,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Плащи и тренчи",1.351074147367624,1.1048402042463512,9.515684897904078,6.675670007578536,33.103401491113154,11.696615876042275,26.25442367446547,8.679706707313542
142,143,пальто летний 46-48 резерв,"шикарный пальто поздний весна лето подкладка , дизайнерское, длина изделие 104, длина рукав 63, ширина спинка 37, размер 46-48. стиль люкс, олд моней, след носки.цвет слоновый кость, эркю, жемчуг, примерно, мочь описать. смочь пройти красота . вещь , моде, тренде, шикарна.одевать пара совещание деловой встречи. карман расшиты. цена 3500р, покупать 10000 р.",128,50.0,0.1876808785373669,9.989337233653943,40.19931641820015,27.255739965108045,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Плащи и тренчи",1.351074147367624,1.1048402042463512,9.515684897904078,6.675670007578536,33.103401491113154,11.696615876042275,26.25442367446547,8.679706707313542
143,144,плащ мужской uniqlo размер m,"мужской плащ uniqlo состояние хороший состояние заказывать вместо чёрный прийти синий рукав рост 170 длинноватый оказаться размер m торг heт самовывоз примерка нет, покупка доставка авить boxberry сдэк яндекс похожий бренд guеss тоmmy нilfigеr nik аdidаs каrhu sаuсоny",128,3000.0,0.66,14.891219671973149,15.942774092579892,14.375124641074343,2025-12-15 12:15:26.051478,"Личные вещи / Одежда, обувь, аксессуары / Плащи и тренчи",1.351074147367624,1.1048402042463512,9.515684897904078,6.675670007578536,33.103401491113154,11.696615876042275,26.25442367446547,8.679706707313542
144,145,дек скейтборд 8.5,дек абсурд скейтборд 8.5х32.5. шкурка юнион. состояние практически новой. катана,243,2200.0,0.4654174896778702,5.975745113147034,27.40328065846974,37.31079301522579,2025-12-15 12:15:26.051478,Хобби и отдых / Спорт и отдых / Ролики и скейтбординг,1.975211620659701,1.4875686876718364,15.157447854603136,7.864730219966007,33.501316909857564,13.486153127602215,24.925043667789097,10.45822559065135
145,146,детский защита ролик powerslide размер xs,"комплект детский защита роликов. размер xs . комплект powerslide состоять наколенники, налокотник запястья. отлично предохранить роллер ссадина ушибов.",243,450.0,2.2912449968220194,1.0,34.35385944659392,20.813619479627064,2025-12-15 12:15:26.051478,Хобби и отдых / Спорт и отдых / Ролики и скейтбординг,1.975211620659701,1.4875686876718364,15.157447854603136,7.864730219966007,33.501316909857564,13.486153127602215,24.925043667789097,10.45822559065135
146,147,внутренник ролик powerslide myfit 40-41,"внутренник ролик powerslide myfit reaction dual fit liner, достать ролик ps next 110 размер 40-41. проехать 6 км магазин лесной дома, новые. зашли. догонка лайнер отдать проставка crownести нужно. сезон начался, забирать скорый",243,6000.0,0.1,1.0,40.327034220028544,42.24391545472342,2025-12-15 12:15:26.051478,Хобби и отдых / Спорт и отдых / Ролики и скейтбординг,1.975211620659701,1.4875686876718364,15.157447854603136,7.864730219966007,33.501316909857564,13.486153127602215,24.925043667789097,10.45822559065135
147,148,"колесо 72мма 8шт светяшка розовым, подшипник","колесо ролик 8 шт светяшка северный сияние, светиться розовый 72мма переходный втулка 8шт подшипник 16шт",243,2660.0,1.6605048731178216,7.411879763830587,15.290172986005777,11.683188992009692,2025-12-15 12:15:26.051478,Хобби и отдых / Спорт и отдых / Ролики и скейтбординг,1.975211620659701,1.4875686876718364,15.157447854603136,7.864730219966007,33.501316909857564,13.486153127602215,24.925043667789097,10.45822559065135
